Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1596477180,-7.0,2020-08-03 10:53:00,8.25,8.25,8.25,8.25,400
1596478320,-7.0,2020-08-03 11:12:00,8.18,8.18,8.18,8.18,100
1596478920,-7.0,2020-08-03 11:22:00,8.19,8.19,8.19,8.19,100
1596480900,-7.0,2020-08-03 11:55:00,8.18,8.18,8.18,8.18,100
1596482460,-7.0,2020-08-03 12:21:00,8.17,8.17,8.17,8.17,199
1596482580,-7.0,2020-08-03 12:23:00,8.17,8.1702,8.17,8.17,3586
1596548580,-7.0,2020-08-04 06:43:00,8.19,8.19,8.19,8.19,592
1596550440,-7.0,2020-08-04 07:14:00,8.17,8.17,8.17,8.17,798
1596552600,-7.0,2020-08-04 07:50:00,8.24,8.24,8.24,8.24,1000
1596553440,-7.0,2020-08-04 08:04:00,8.23,8.23,8.23,8.23,400
1596553860,-7.0,2020-08-04 08:11:00,8.21,8.21,8.21,8.21,800
1596555480,-7.0,2020-08-04 08:38:00,8.26,8.26,8.26,8.26,300
1596555540,-7.0,2020-08-04 08:39:00,8.26,8.26,8.26,8.26,400
1596556200,-7.0,2020-08-04 08:50:00,8.26,8.26,8.26,8.26,400
1596558300,-7.0,2020-08-04 09:25:00,8.245,8.245,8.245,8.245,1300
1596558360,-7.0,2020-08-04 09:26:00,8.25,8.25,8.25,8.25,2600
1596558960,-7.0,2020-08-04 09:36:00,8.25,8.29,8.25,8.29,698
1596559320,-7.0,2020-08-04 09:42:00,8.28,8.28,8.27,8.27,697
1596559500,-7.0,2020-08-04 09:45:00,8.3,8.3,8.3,8.3,400
1596559980,-7.0,2020-08-04 09:53:00,8.29,8.29,8.29,8.29,419
1596560220,-7.0,2020-08-04 09:57:00,8.28,8.28,8.28,8.28,400
1596561060,-7.0,2020-08-04 10:11:00,8.26,8.26,8.24,8.24,5145
1596561540,-7.0,2020-08-04 10:19:00,8.24,8.24,8.24,8.24,295
1596561900,-7.0,2020-08-04 10:25:00,8.24,8.2402,8.24,8.2402,1644
1596567000,-7.0,2020-08-04 11:50:00,8.2201,8.2356,8.22,8.2356,2053
1596567840,-7.0,2020-08-04 12:04:00,8.255,8.255,8.24,8.255,526
1596634740,-7.0,2020-08-05 06:39:00,8.39,8.39,8.36,8.39,815
1596634860,-7.0,2020-08-05 06:41:00,8.39,8.39,8.39,8.39,1250
1596634920,-7.0,2020-08-05 06:42:00,8.4,8.4,8.4,8.4,2045
1596635160,-7.0,2020-08-05 06:46:00,8.39,8.39,8.39,8.39,105
1596635280,-7.0,2020-08-05 06:48:00,8.395,8.395,8.395,8.395,205
1596635340,-7.0,2020-08-05 06:49:00,8.395,8.395,8.395,8.395,100
1596635460,-7.0,2020-08-05 06:51:00,8.395,8.395,8.395,8.395,100
1596635520,-7.0,2020-08-05 06:52:00,8.395,8.395,8.395,8.395,100
1596635580,-7.0,2020-08-05 06:53:00,8.395,8.395,8.395,8.395,100
1596635700,-7.0,2020-08-05 06:55:00,8.395,8.395,8.395,8.395,100
1596635760,-7.0,2020-08-05 06:56:00,8.4,8.4,8.4,8.4,500
1596635820,-7.0,2020-08-05 06:57:00,8.4,8.4,8.4,8.4,100
1596635880,-7.0,2020-08-05 06:58:00,8.395,8.395,8.395,8.395,100
1596636000,-7.0,2020-08-05 07:00:00,8.4,8.4,8.4,8.4,300
1596636060,-7.0,2020-08-05 07:01:00,8.4,8.4,8.4,8.4,500
1596636120,-7.0,2020-08-05 07:02:00,8.395,8.395,8.395,8.395,100
1596636180,-7.0,2020-08-05 07:03:00,8.395,8.395,8.395,8.395,100
1596636420,-7.0,2020-08-05 07:07:00,8.39,8.395,8.39,8.395,200
1596636600,-7.0,2020-08-05 07:10:00,8.395,8.395,8.395,8.395,100
1596636660,-7.0,2020-08-05 07:11:00,8.395,8.395,8.395,8.395,1200
1596636840,-7.0,2020-08-05 07:14:00,8.39,8.39,8.39,8.39,200
1596636900,-7.0,2020-08-05 07:15:00,8.39,8.39,8.39,8.39,500
1596637020,-7.0,2020-08-05 07:17:00,8.39,8.39,8.39,8.39,100
1596637260,-7.0,2020-08-05 07:21:00,8.39,8.39,8.39,8.39,200
1596637380,-7.0,2020-08-05 07:23:00,8.395,8.395,8.395,8.395,100
1596637560,-7.0,2020-08-05 07:26:00,8.395,8.395,8.395,8.395,200
1596637740,-7.0,2020-08-05 07:29:00,8.39,8.39,8.39,8.39,200
1596637860,-7.0,2020-08-05 07:31:00,8.4,8.4,8.4,8.4,200
1596637920,-7.0,2020-08-05 07:32:00,8.4,8.41,8.4,8.41,2500
1596637980,-7.0,2020-08-05 07:33:00,8.41,8.45,8.41,8.44,2700
1596638100,-7.0,2020-08-05 07:35:00,8.45,8.45,8.45,8.45,400
1596638220,-7.0,2020-08-05 07:37:00,8.44,8.44,8.44,8.44,100
1596638280,-7.0,2020-08-05 07:38:00,8.44,8.44,8.44,8.44,2800
1596639420,-7.0,2020-08-05 07:57:00,8.49,8.49,8.49,8.49,133
1596725040,-7.0,2020-08-06 07:44:00,8.455,8.455,8.45,8.45,800
1596725220,-7.0,2020-08-06 07:47:00,8.48,8.48,8.48,8.48,400
1596725880,-7.0,2020-08-06 07:58:00,8.52,8.52,8.52,8.52,400
1596726420,-7.0,2020-08-06 08:07:00,8.565,8.565,8.56,8.56,800
1596726540,-7.0,2020-08-06 08:09:00,8.545,8.545,8.54,8.54,800
1596726900,-7.0,2020-08-06 08:15:00,8.55,8.55,8.55,8.55,800
1596727020,-7.0,2020-08-06 08:17:00,8.55,8.55,8.55,8.55,400
1596727320,-7.0,2020-08-06 08:22:00,8.58,8.58,8.57,8.57,800
1596727680,-7.0,2020-08-06 08:28:00,8.61,8.61,8.61,8.61,888
1596728100,-7.0,2020-08-06 08:35:00,8.63,8.63,8.63,8.63,400
1596728700,-7.0,2020-08-06 08:45:00,8.62,8.62,8.62,8.62,100
1596734040,-7.0,2020-08-06 10:14:00,8.555,8.555,8.54,8.54,2000
1596734100,-7.0,2020-08-06 10:15:00,8.555,8.555,8.54,8.54,2300
1596734580,-7.0,2020-08-06 10:23:00,8.56,8.56,8.56,8.56,100
1596734820,-7.0,2020-08-06 10:27:00,8.565,8.565,8.565,8.565,1000
1596734940,-7.0,2020-08-06 10:29:00,8.57,8.57,8.56,8.56,2220
1596735480,-7.0,2020-08-06 10:38:00,8.56,8.56,8.56,8.56,100
1596736740,-7.0,2020-08-06 10:59:00,8.575,8.575,8.575,8.575,100
1596737040,-7.0,2020-08-06 11:04:00,8.56,8.56,8.56,8.56,125
1596738000,-7.0,2020-08-06 11:20:00,8.55,8.55,8.55,8.55,100
1596807000,-7.0,2020-08-07 06:30:00,8.23,8.23,8.23,8.23,1910
1596809520,-7.0,2020-08-07 07:12:00,8.54,8.54,8.54,8.54,1000
1596809580,-7.0,2020-08-07 07:13:00,8.54,8.54,8.54,8.54,100
1596809640,-7.0,2020-08-07 07:14:00,8.54,8.54,8.54,8.54,100
1596809760,-7.0,2020-08-07 07:16:00,8.53,8.53,8.53,8.53,151
1596812580,-7.0,2020-08-07 08:03:00,8.49,8.49,8.49,8.49,400
1596812640,-7.0,2020-08-07 08:04:00,8.5,8.5,8.5,8.5,400
1596812880,-7.0,2020-08-07 08:08:00,8.5,8.5,8.5,8.5,400
1596813180,-7.0,2020-08-07 08:13:00,8.5,8.5,8.5,8.5,400
1596813240,-7.0,2020-08-07 08:14:00,8.49,8.49,8.49,8.49,400
1596817200,-7.0,2020-08-07 09:20:00,8.49,8.49,8.49,8.49,100
1596817800,-7.0,2020-08-07 09:30:00,8.48,8.48,8.48,8.48,100
1596818280,-7.0,2020-08-07 09:38:00,8.49,8.49,8.49,8.49,428
1596818400,-7.0,2020-08-07 09:40:00,8.49,8.49,8.49,8.49,200
1596818460,-7.0,2020-08-07 09:41:00,8.49,8.49,8.47,8.47,400
1596818940,-7.0,2020-08-07 09:49:00,8.49,8.49,8.49,8.49,400
1596819060,-7.0,2020-08-07 09:51:00,8.49,8.49,8.49,8.49,100
1596819180,-7.0,2020-08-07 09:53:00,8.49,8.49,8.49,8.49,200
1596819480,-7.0,2020-08-07 09:58:00,8.49,8.49,8.485,8.485,300
1596819900,-7.0,2020-08-07 10:05:00,8.49,8.49,8.49,8.49,1200
1596820080,-7.0,2020-08-07 10:08:00,8.47,8.47,8.47,8.47,400
1596820500,-7.0,2020-08-07 10:15:00,8.46,8.46,8.46,8.46,100
1596820680,-7.0,2020-08-07 10:18:00,8.44,8.44,8.44,8.44,100
1596821100,-7.0,2020-08-07 10:25:00,8.46,8.46,8.46,8.46,100
1596821520,-7.0,2020-08-07 10:32:00,8.47,8.47,8.47,8.47,200
1596821640,-7.0,2020-08-07 10:34:00,8.48,8.48,8.48,8.48,100
1596822060,-7.0,2020-08-07 10:41:00,8.47,8.47,8.47,8.47,100
1596822300,-7.0,2020-08-07 10:45:00,8.47,8.47,8.47,8.47,100
1596822660,-7.0,2020-08-07 10:51:00,8.47,8.47,8.47,8.47,300
1596822960,-7.0,2020-08-07 10:56:00,8.48,8.48,8.48,8.48,200
1596823320,-7.0,2020-08-07 11:02:00,8.47,8.47,8.47,8.47,400
1596823740,-7.0,2020-08-07 11:09:00,8.46,8.46,8.46,8.46,300
1596823980,-7.0,2020-08-07 11:13:00,8.48,8.48,8.48,8.48,200
1596824040,-7.0,2020-08-07 11:14:00,8.48,8.48,8.48,8.48,100
1596824460,-7.0,2020-08-07 11:21:00,8.47,8.47,8.47,8.47,400
1596824760,-7.0,2020-08-07 11:26:00,8.48,8.48,8.48,8.48,300
1596824820,-7.0,2020-08-07 11:27:00,8.48,8.48,8.48,8.48,100
1596824880,-7.0,2020-08-07 11:28:00,8.48,8.48,8.48,8.48,100
1596824940,-7.0,2020-08-07 11:29:00,8.49,8.49,8.49,8.49,100
1596825120,-7.0,2020-08-07 11:32:00,8.49,8.49,8.49,8.49,1000
1596825240,-7.0,2020-08-07 11:34:00,8.49,8.49,8.49,8.49,100
1596825420,-7.0,2020-08-07 11:37:00,8.49,8.49,8.49,8.49,100
1596825480,-7.0,2020-08-07 11:38:00,8.49,8.49,8.49,8.49,100
1596825720,-7.0,2020-08-07 11:42:00,8.47,8.47,8.47,8.47,200
1596825960,-7.0,2020-08-07 11:46:00,8.49,8.49,8.49,8.49,200
1596826080,-7.0,2020-08-07 11:48:00,8.49,8.49,8.49,8.49,1000
1596826260,-7.0,2020-08-07 11:51:00,8.49,8.49,8.49,8.49,100
1596826380,-7.0,2020-08-07 11:53:00,8.49,8.49,8.49,8.49,100
1596826440,-7.0,2020-08-07 11:54:00,8.47,8.47,8.47,8.47,100
1596826620,-7.0,2020-08-07 11:57:00,8.49,8.49,8.49,8.49,100
1596826860,-7.0,2020-08-07 12:01:00,8.49,8.49,8.49,8.49,300
1596826920,-7.0,2020-08-07 12:02:00,8.5,8.5,8.49,8.5,2700
1596827040,-7.0,2020-08-07 12:04:00,8.49,8.49,8.49,8.49,100
1596827220,-7.0,2020-08-07 12:07:00,8.49,8.49,8.49,8.49,200
1596827880,-7.0,2020-08-07 12:18:00,8.49,8.49,8.49,8.49,162
1596827940,-7.0,2020-08-07 12:19:00,8.505,8.505,8.49,8.49,931
1596828000,-7.0,2020-08-07 12:20:00,8.49,8.49,8.49,8.49,167
1596828120,-7.0,2020-08-07 12:22:00,8.49,8.49,8.49,8.49,208
1596828300,-7.0,2020-08-07 12:25:00,8.51,8.51,8.5,8.5,4875
1596828540,-7.0,2020-08-07 12:29:00,8.5,8.5,8.5,8.5,167
1596828660,-7.0,2020-08-07 12:31:00,8.49,8.49,8.49,8.49,102
1596828780,-7.0,2020-08-07 12:33:00,8.51,8.51,8.51,8.51,200
1596828840,-7.0,2020-08-07 12:34:00,8.5,8.51,8.5,8.51,1077
1596829080,-7.0,2020-08-07 12:38:00,8.5,8.5,8.5,8.5,374
1596829200,-7.0,2020-08-07 12:40:00,8.51,8.51,8.51,8.51,150
1596829320,-7.0,2020-08-07 12:42:00,8.51,8.51,8.51,8.51,108
1596829380,-7.0,2020-08-07 12:43:00,8.515,8.515,8.515,8.515,1388
1596829740,-7.0,2020-08-07 12:49:00,8.55,8.55,8.55,8.55,100
1596829860,-7.0,2020-08-07 12:51:00,8.54,8.54,8.54,8.54,150
1596829980,-7.0,2020-08-07 12:53:00,8.54,8.54,8.54,8.54,294
1596830100,-7.0,2020-08-07 12:55:00,8.545,8.545,8.545,8.545,158
1596830220,-7.0,2020-08-07 12:57:00,8.545,8.545,8.545,8.545,153
1596830340,-7.0,2020-08-07 12:59:00,8.55,8.57,8.54,8.57,630
1597068420,-7.0,2020-08-10 07:07:00,8.67,8.67,8.67,8.67,151
1597070040,-7.0,2020-08-10 07:34:00,8.72,8.72,8.72,8.72,375
1597070640,-7.0,2020-08-10 07:44:00,8.69,8.69,8.69,8.69,100
1597072080,-7.0,2020-08-10 08:08:00,8.65,8.65,8.65,8.65,100
1597074060,-7.0,2020-08-10 08:41:00,8.645,8.645,8.645,8.645,100
1597074300,-7.0,2020-08-10 08:45:00,8.6455,8.6455,8.6455,8.6455,115
1597075140,-7.0,2020-08-10 08:59:00,8.65,8.66,8.65,8.66,250
1597152600,-7.0,2020-08-11 06:30:00,8.5,8.95,8.5,8.95,2968
1597152960,-7.0,2020-08-11 06:36:00,8.91,8.91,8.91,8.91,100
1597153440,-7.0,2020-08-11 06:44:00,8.9,8.9,8.9,8.9,100
1597153560,-7.0,2020-08-11 06:46:00,8.9,8.9,8.9,8.9,100
1597153620,-7.0,2020-08-11 06:47:00,8.9,8.9,8.9,8.9,126
1597154700,-7.0,2020-08-11 07:05:00,8.85,8.85,8.85,8.85,374
1597157580,-7.0,2020-08-11 07:53:00,8.91,8.91,8.91,8.91,191
1597157760,-7.0,2020-08-11 07:56:00,8.915,8.92,8.915,8.92,3200
1597157940,-7.0,2020-08-11 07:59:00,8.92,8.93,8.92,8.93,396
1597158120,-7.0,2020-08-11 08:02:00,8.94,8.95,8.94,8.95,1100
1597159740,-7.0,2020-08-11 08:29:00,8.91,8.91,8.91,8.91,800
1597163040,-7.0,2020-08-11 09:24:00,8.89,8.89,8.89,8.89,282
1597163400,-7.0,2020-08-11 09:30:00,8.86,8.86,8.86,8.86,400
1597168320,-7.0,2020-08-11 10:52:00,8.79,8.79,8.79,8.79,100
1597168860,-7.0,2020-08-11 11:01:00,8.8,8.8,8.8,8.8,353
1597169520,-7.0,2020-08-11 11:12:00,8.83,8.83,8.82,8.82,478
1597169580,-7.0,2020-08-11 11:13:00,8.83,8.83,8.83,8.83,1600
1597169700,-7.0,2020-08-11 11:15:00,8.84,8.84,8.84,8.84,300
1597170960,-7.0,2020-08-11 11:36:00,8.79,8.79,8.79,8.79,168
1597172700,-7.0,2020-08-11 12:05:00,8.75,8.75,8.75,8.75,174
1597173660,-7.0,2020-08-11 12:21:00,8.7,8.7,8.69,8.69,324
1597174200,-7.0,2020-08-11 12:30:00,8.71,8.71,8.71,8.71,186
1597174500,-7.0,2020-08-11 12:35:00,8.7,8.7,8.7,8.7,296
1597174740,-7.0,2020-08-11 12:39:00,8.7,8.7,8.7,8.7,166
1597174860,-7.0,2020-08-11 12:41:00,8.69,8.69,8.68,8.68,340
1597175100,-7.0,2020-08-11 12:45:00,8.69,8.7013,8.68,8.68,3204
1597175220,-7.0,2020-08-11 12:47:00,8.68,8.68,8.68,8.68,326
1597175580,-7.0,2020-08-11 12:53:00,8.67,8.67,8.67,8.67,325
1597175820,-7.0,2020-08-11 12:57:00,8.69,8.69,8.69,8.69,188
1597175940,-7.0,2020-08-11 12:59:00,8.69,8.69,8.69,8.69,1498
1597243740,-7.0,2020-08-12 07:49:00,8.83,8.83,8.83,8.83,592
1597244400,-7.0,2020-08-12 08:00:00,8.83,8.83,8.83,8.83,100
1597250820,-7.0,2020-08-12 09:47:00,8.8,8.8,8.8,8.8,296
1597251600,-7.0,2020-08-12 10:00:00,8.79,8.79,8.79,8.79,210
1597251840,-7.0,2020-08-12 10:04:00,8.76,8.78,8.76,8.78,987
1597251900,-7.0,2020-08-12 10:05:00,8.78,8.78,8.78,8.78,100
1597252920,-7.0,2020-08-12 10:22:00,8.78,8.78,8.78,8.78,301
1597252980,-7.0,2020-08-12 10:23:00,8.78,8.78,8.78,8.78,400
1597253040,-7.0,2020-08-12 10:24:00,8.78,8.78,8.78,8.78,1001
1597253700,-7.0,2020-08-12 10:35:00,8.79,8.79,8.79,8.79,813
1597253880,-7.0,2020-08-12 10:38:00,8.8,8.8,8.8,8.8,198
1597254000,-7.0,2020-08-12 10:40:00,8.82,8.82,8.79,8.79,602
1597254120,-7.0,2020-08-12 10:42:00,8.82,8.8284,8.82,8.8284,405
1597254480,-7.0,2020-08-12 10:48:00,8.82,8.82,8.82,8.82,198
1597256280,-7.0,2020-08-12 11:18:00,8.85,8.85,8.85,8.85,1961
1597256340,-7.0,2020-08-12 11:19:00,8.85,8.85,8.85,8.85,200
1597256520,-7.0,2020-08-12 11:22:00,8.85,8.85,8.85,8.85,100
1597256700,-7.0,2020-08-12 11:25:00,8.82,8.82,8.82,8.82,300
1597257000,-7.0,2020-08-12 11:30:00,8.81,8.81,8.81,8.81,200
1597257120,-7.0,2020-08-12 11:32:00,8.79,8.79,8.79,8.79,200
1597257300,-7.0,2020-08-12 11:35:00,8.81,8.81,8.8,8.8,400
1597257540,-7.0,2020-08-12 11:39:00,8.8,8.8,8.8,8.8,300
1597258500,-7.0,2020-08-12 11:55:00,8.81,8.81,8.81,8.81,100
1597258680,-7.0,2020-08-12 11:58:00,8.81,8.81,8.81,8.81,300
1597258800,-7.0,2020-08-12 12:00:00,8.81,8.81,8.81,8.81,1741
1597258920,-7.0,2020-08-12 12:02:00,8.81,8.81,8.81,8.81,316
1597258980,-7.0,2020-08-12 12:03:00,8.81,8.81,8.81,8.81,200
1597259040,-7.0,2020-08-12 12:04:00,8.81,8.81,8.81,8.81,100
1597259100,-7.0,2020-08-12 12:05:00,8.81,8.81,8.81,8.81,100
1597259220,-7.0,2020-08-12 12:07:00,8.81,8.81,8.81,8.81,200
1597259340,-7.0,2020-08-12 12:09:00,8.81,8.81,8.81,8.81,200
1597259460,-7.0,2020-08-12 12:11:00,8.81,8.81,8.81,8.81,300
1597259580,-7.0,2020-08-12 12:13:00,8.8,8.8,8.8,8.8,100
1597259640,-7.0,2020-08-12 12:14:00,8.8,8.8,8.8,8.8,100
1597259700,-7.0,2020-08-12 12:15:00,8.8,8.8,8.8,8.8,124
1597259760,-7.0,2020-08-12 12:16:00,8.81,8.81,8.81,8.81,200
1597259820,-7.0,2020-08-12 12:17:00,8.81,8.81,8.81,8.81,111
1597259940,-7.0,2020-08-12 12:19:00,8.8,8.8,8.8,8.8,313
1597260060,-7.0,2020-08-12 12:21:00,8.8,8.8,8.8,8.8,212
1597260120,-7.0,2020-08-12 12:22:00,8.8,8.8,8.8,8.8,100
1597260300,-7.0,2020-08-12 12:25:00,8.79,8.79,8.79,8.79,500
1597260360,-7.0,2020-08-12 12:26:00,8.8,8.8,8.79,8.79,200
1597260480,-7.0,2020-08-12 12:28:00,8.8,8.8,8.8,8.8,610
1597260540,-7.0,2020-08-12 12:29:00,8.8,8.8,8.8,8.8,400
1597260600,-7.0,2020-08-12 12:30:00,8.8,8.8,8.79,8.79,624
1597260660,-7.0,2020-08-12 12:31:00,8.78,8.78,8.78,8.78,220
1597260720,-7.0,2020-08-12 12:32:00,8.78,8.79,8.78,8.79,512
1597260780,-7.0,2020-08-12 12:33:00,8.78,8.78,8.78,8.78,800
1597260840,-7.0,2020-08-12 12:34:00,8.79,8.79,8.79,8.79,222
1597260900,-7.0,2020-08-12 12:35:00,8.79,8.79,8.79,8.79,230
1597260960,-7.0,2020-08-12 12:36:00,8.78,8.79,8.78,8.79,600
1597261020,-7.0,2020-08-12 12:37:00,8.79,8.79,8.79,8.79,436
1597261080,-7.0,2020-08-12 12:38:00,8.78,8.78,8.78,8.78,300
1597261140,-7.0,2020-08-12 12:39:00,8.78,8.78,8.78,8.78,822
1597261200,-7.0,2020-08-12 12:40:00,8.79,8.79,8.79,8.79,211
1597261260,-7.0,2020-08-12 12:41:00,8.79,8.79,8.79,8.79,500
1597261320,-7.0,2020-08-12 12:42:00,8.79,8.8,8.79,8.8,538
1597261380,-7.0,2020-08-12 12:43:00,8.8,8.8,8.79,8.79,720
1597261440,-7.0,2020-08-12 12:44:00,8.8,8.8,8.8,8.8,112
1597261500,-7.0,2020-08-12 12:45:00,8.79,8.79,8.79,8.79,812
1597261560,-7.0,2020-08-12 12:46:00,8.8,8.8,8.79,8.79,433
1597261620,-7.0,2020-08-12 12:47:00,8.8,8.8,8.8,8.8,515
1597261680,-7.0,2020-08-12 12:48:00,8.8,8.8,8.8,8.8,237
1597261740,-7.0,2020-08-12 12:49:00,8.805,8.805,8.8,8.8,700
1597261800,-7.0,2020-08-12 12:50:00,8.8,8.8,8.8,8.8,822
1597261860,-7.0,2020-08-12 12:51:00,8.805,8.81,8.8,8.81,1411
1597261920,-7.0,2020-08-12 12:52:00,8.805,8.805,8.8,8.8,433
1597261980,-7.0,2020-08-12 12:53:00,8.8,8.8,8.8,8.8,565
1597262040,-7.0,2020-08-12 12:54:00,8.8,8.81,8.795,8.795,1265
1597262100,-7.0,2020-08-12 12:55:00,8.795,8.795,8.795,8.795,705
1597262160,-7.0,2020-08-12 12:56:00,8.81,8.81,8.81,8.81,235
1597262220,-7.0,2020-08-12 12:57:00,8.82,8.82,8.82,8.82,420
1597262280,-7.0,2020-08-12 12:58:00,8.82,8.82,8.82,8.82,570
1597262340,-7.0,2020-08-12 12:59:00,8.82,8.82,8.82,8.82,1907
